城市,节点ID,聚类系数
Chengdu,2676,0.0
Chengdu,2679,0.333333
Chengdu,2683,0.0
Chengdu,2684,0.0
Chengdu,2685,0.0
Chengdu,2687,0.0
Chengdu,2690,0.0
Chengdu,2691,0.0
Chengdu,2694,0.0
Chengdu,2695,0.0
Chengdu,2696,0.0
Chengdu,2699,0.0
Chengdu,2702,0.0
Chengdu,2705,0.0
Chengdu,2707,0.0
Chengdu,2710,0.0
Chengdu,2712,0.0
Chengdu,2713,0.0
Chengdu,2715,0.066667
Chengdu,2718,0.0
Chengdu,2720,0.0
Chengdu,2723,0.0
Chengdu,2725,0.0
Chengdu,2730,0.0
Chengdu,2735,0.0
Chengdu,2740,0.0
Chengdu,2744,0.0
Chengdu,2747,0.333333
Chengdu,2748,0.333333
Chengdu,2751,0.0
Chengdu,2753,0.0
Chengdu,2754,0.0
Chengdu,2758,0.0
Chengdu,2759,0.0
Chengdu,2762,0.333333
Chengdu,2764,0.0
Chengdu,2765,0.0
Chengdu,2770,0.0
Chengdu,2772,0.0
Chengdu,2773,0.166667
Chengdu,2777,0.0
Chengdu,2779,0.0
Chengdu,2781,0.333333
Chengdu,2786,0.0
Chengdu,2789,0.0
Chengdu,2792,0.0
Chengdu,2793,0.0
Chengdu,2795,0.0
Chengdu,2797,0.0
Chengdu,2799,0.0
Chengdu,2800,0.0
Chengdu,2806,0.0
Chengdu,2808,0.0
Chengdu,2811,0.0
Chengdu,2812,0.0
Chengdu,2813,0.0
Chengdu,2814,0.333333
Chengdu,2816,0.333333
Chengdu,2818,0.0
Chengdu,2822,0.0
Chengdu,2824,0.0
Chengdu,2826,0.0
Chengdu,2829,0.0
Chengdu,2833,0.0
Chengdu,2838,0.0
Chengdu,2839,0.0
Chengdu,2841,0.0
Chengdu,2846,0.0
Chengdu,2847,0.333333
Chengdu,2850,0.0
Chengdu,2856,0.0
Chengdu,2859,0.0
Chengdu,2864,0.0
Chengdu,2866,0.0
Chengdu,2867,0.0
Chengdu,2869,0.0
Chengdu,2871,0.0
Chengdu,2873,0.0
Chengdu,2874,0.0
Chengdu,2875,0.0
Chengdu,2877,0.333333
Chengdu,2880,0.0
Chengdu,2882,0.333333
Chengdu,2885,0.0
Chengdu,2890,0.0
Chengdu,2892,0.0
Chengdu,2894,0.333333
Chengdu,2897,0.0
Chengdu,2900,0.0
Chengdu,2901,0.0
Chengdu,2906,0.0
Chengdu,2907,0.0
Chengdu,2910,0.333333
Chengdu,2913,0.0
Chengdu,2915,0.0
Chengdu,2917,0.0
Chengdu,2919,0.0
Chengdu,2923,0.0
Chengdu,2926,0.0
Chengdu,2928,0.0
Chengdu,2931,0.0
Chengdu,2935,0.0
Chengdu,2938,0.0
Chengdu,2939,0.0
Chengdu,2940,0.0
Chengdu,2942,0.0
Chengdu,2946,0.0
Chengdu,2947,0.0
Chengdu,2948,0.0
Chengdu,2949,0.0
Chengdu,2950,0.0
Chengdu,2956,0.0
Chengdu,2958,0.0
Chengdu,2959,0.0
Chengdu,2960,0.0
Chengdu,2966,0.0
Chengdu,2968,0.0
Chengdu,2971,0.0
Chengdu,2972,0.0
Chengdu,2977,0.0
Chengdu,2980,0.0
Chengdu,2982,0.0
Chengdu,2983,0.0
Chengdu,2989,0.0
Chengdu,2993,0.0
Chengdu,2994,0.0
Chengdu,2996,0.0
Chengdu,2999,0.0
Chengdu,3000,0.0
Chengdu,3002,0.0
Chengdu,3003,0.0
Chengdu,3006,0.0
Chengdu,3007,0.0
Chengdu,3009,0.0
Chengdu,3011,0.0
Chengdu,3015,0.333333
Chengdu,3017,0.0
Chengdu,3020,0.0
Chengdu,3022,0.333333
Chengdu,3025,0.0
Chengdu,3026,0.0
Chengdu,3027,0.0
Chengdu,3029,0.0
Chengdu,3030,0.0
Chengdu,3033,0.0
Chengdu,3034,0.0
Chengdu,3036,0.0
Chengdu,3038,0.0
Chengdu,3040,0.166667
Chengdu,3041,0.0
Chengdu,3046,0.166667
Chengdu,3050,0.0
Chengdu,3054,0.0
Chengdu,3055,0.0
Chengdu,3058,0.166667
Chengdu,3061,0.0
Chengdu,3062,0.0
Chengdu,3065,0.0
Chengdu,3072,0.0
Chengdu,3073,0.0
Chengdu,3075,0.0
Chengdu,3080,0.0
Chengdu,3082,0.0
Chengdu,3084,0.0
Chengdu,3085,0.0
Chengdu,3089,0.0
Chengdu,3094,0.0
Chengdu,3097,0.0
Chengdu,3098,0.166667
Chengdu,3102,0.333333
Chengdu,3106,0.166667
Chengdu,3110,0.166667
Chengdu,3113,0.166667
Chengdu,3114,0.0
Chengdu,3120,0.0
Chengdu,3123,0.0
Chengdu,3125,0.0
Chengdu,3126,0.0
Chengdu,3131,0.333333
Chengdu,3136,0.166667
Chengdu,3139,0.0
Chengdu,3143,0.0
Chengdu,3148,0.0
Chengdu,3149,0.0
Chengdu,3150,0.0
Chengdu,3151,0.0
Chengdu,3155,0.333333
Chengdu,3157,0.333333
Chengdu,3162,0.0
Chengdu,3166,0.0
Chengdu,3170,0.0
Chengdu,3174,0.0
Chengdu,3177,0.0
Chengdu,3182,0.0
Chengdu,3186,0.0
Chengdu,3189,0.0
Chengdu,3193,0.0
Chengdu,3198,0.0
Chengdu,3202,0.166667
Chengdu,3205,0.0
Chengdu,3209,0.0
Chengdu,3211,0.0
Chengdu,3216,0.0
Chengdu,3219,0.0
Chengdu,3224,0.333333
Chengdu,3225,0.0
Chengdu,3229,0.0
Chengdu,3231,0.0
Chengdu,3233,0.0
Chengdu,3239,0.0
Chengdu,3241,0.0
Chengdu,3244,0.166667
Chengdu,3248,0.0
Chengdu,3252,0.0
Chengdu,3255,0.0
Chengdu,3259,0.166667
Chengdu,3263,0.0
Chengdu,3267,0.166667
Chengdu,3272,0.0
Chengdu,3275,0.166667
Chengdu,3280,0.166667
Chengdu,3284,0.0
Chengdu,3287,0.166667
Chengdu,3291,0.166667
Chengdu,3295,0.333333
Chengdu,3300,0.0
Chengdu,3303,0.0
Chengdu,3306,0.0
Chengdu,3310,0.0
Chengdu,3312,0.0
Chengdu,3313,0.0
Chengdu,3318,0.0
Chengdu,3319,0.166667
Chengdu,3326,0.0
Chengdu,3327,0.0
Chengdu,3331,0.0
Chengdu,3336,0.0
Chengdu,3338,0.0
Chengdu,3340,0.0
Chengdu,3342,0.333333
Chengdu,3346,0.0
Chengdu,3347,0.166667
Chengdu,3353,0.0
Chengdu,3355,0.0
Chengdu,3360,0.0
Chengdu,3361,0.0
Chengdu,3363,0.0
Chengdu,3367,0.0
Chengdu,3371,0.333333
Chengdu,3373,0.333333
Chengdu,3375,0.166667
Chengdu,3379,0.0
Chengdu,3380,0.0
Chengdu,3384,0.0
Chengdu,3385,0.0
Chengdu,3388,0.0
Chengdu,3392,0.0
Chengdu,3394,0.0
Chengdu,3397,0.0
Chengdu,3402,0.0
Chengdu,3405,0.0
Chengdu,3410,0.166667
Chengdu,3413,0.0
Chengdu,3417,0.0
Chengdu,3422,0.0
Chengdu,3425,0.0
Chengdu,3428,0.0
Chengdu,3432,0.0
Chengdu,3433,0.0
Chengdu,3436,0.0
Chengdu,3437,0.0
Chengdu,3442,0.0
Chengdu,3444,0.166667
Chengdu,3447,0.0
Chengdu,3450,0.0
Chengdu,3455,0.333333
Chengdu,3459,0.0
Chengdu,3464,0.0
Chengdu,3466,0.0
Chengdu,3469,0.0
Chengdu,3472,0.0
Chengdu,3476,0.0
Chengdu,3480,0.0
Chengdu,3481,0.0
Chengdu,3485,0.0
Chengdu,3490,0.0
Chengdu,3493,0.0
Chengdu,3497,0.0
Chengdu,3501,0.0
Chengdu,3502,0.0
Chengdu,3503,0.0
Chengdu,3508,0.166667
Chengdu,3512,0.0
Chengdu,3515,0.0
Chengdu,3520,0.0
Chengdu,3522,0.0
Chengdu,3526,0.0
Chengdu,3527,0.0
Chengdu,3529,0.0
Chengdu,3532,0.0
Chengdu,3536,0.0
Chengdu,3540,0.166667
Chengdu,3541,0.0
Chengdu,3544,0.0
Chengdu,3548,0.0
Chengdu,3552,0.0
Chengdu,3553,0.0
Chengdu,3558,0.333333
Chengdu,3559,0.0
Chengdu,3562,0.0
Chengdu,3565,0.0
Chengdu,3568,0.0
Chengdu,3569,0.0
Chengdu,3571,0.0
Chengdu,3576,0.166667
Chengdu,3580,0.0
Chengdu,3582,0.333333
Chengdu,3585,0.0
Chengdu,3586,0.0
Chengdu,3588,0.0
Chengdu,3592,0.0
Chengdu,3593,0.0
Chengdu,3595,0.0
Chengdu,3596,0.0
Chengdu,3598,0.0
Chengdu,3603,0.0
Chengdu,3608,0.0
Chengdu,3609,0.0
Chengdu,3613,0.0
Chengdu,3615,0.0
Chengdu,3616,0.0
Chengdu,3618,0.0
Chengdu,3622,0.0
Chengdu,3623,0.0
Chengdu,3624,0.0
Chengdu,3626,0.0
Chengdu,3630,0.0
Chengdu,3634,0.0
Chengdu,3635,0.0
Chengdu,3638,0.0
Chengdu,3642,0.0
Chengdu,3643,0.0
Chengdu,3647,0.0
Chengdu,3648,0.0
Chengdu,3651,0.0
Chengdu,3653,0.0
Chengdu,3654,0.0
Chengdu,3655,0.0
Chengdu,3659,0.0
Chengdu,3661,0.0
Chengdu,3664,0.0
Chengdu,3668,0.0
Chengdu,3669,0.0
Chengdu,3670,0.0
Chengdu,3675,0.0
Chengdu,3676,0.0
Chengdu,3679,0.0
Chengdu,3681,0.0
Chengdu,3683,0.333333
Chengdu,3686,0.0
Chengdu,3688,0.0
Chengdu,3693,0.0
Chengdu,3696,0.666667
Chengdu,3697,0.0
Chengdu,3704,0.0
Chengdu,3706,0.0
Chengdu,3709,0.0
Chengdu,3711,0.333333
Chengdu,3715,0.0
Chengdu,3717,0.0
Chengdu,3720,0.0
Chengdu,3724,0.333333
Chengdu,3729,0.0
Chengdu,3731,0.0
Chengdu,3735,0.0
Chengdu,3739,0.166667
Chengdu,3743,0.0
Chengdu,3744,0.0
Chengdu,3745,0.166667
Chengdu,3750,0.0
Chengdu,3751,0.0
Chengdu,3754,0.333333
Chengdu,3755,0.0
Chengdu,3763,0.0
Chengdu,3765,0.0
Chengdu,3766,0.0
Chengdu,3769,0.0
Chengdu,3770,0.0
Chengdu,3771,0.0
Chengdu,3773,0.0
Chengdu,3776,0.0
Chengdu,3778,0.0
Chengdu,3779,0.0
Chengdu,3782,0.0
Chengdu,3783,0.0
Chengdu,3790,0.0
Chengdu,3794,0.0
Chengdu,3796,0.0
Chengdu,3797,0.0
Chengdu,3799,0.333333
Chengdu,3803,0.0
Chengdu,3805,0.0
Chengdu,3808,0.0
Chengdu,3810,0.0
Chengdu,3812,0.0
Chengdu,3814,0.0
Chengdu,3815,0.0
Chengdu,3816,0.0
Chengdu,3817,0.0
Chengdu,3818,0.0
Chengdu,3819,0.0
Chengdu,3820,0.0
Chengdu,3821,0.0
Chengdu,3823,0.0
Chengdu,3824,0.0
Chengdu,3828,0.0
Chengdu,3830,0.0
Chengdu,3831,0.0
Chengdu,3834,0.0
Chengdu,3837,0.0
Chengdu,3840,0.0
Chengdu,3841,0.0
Chengdu,3843,0.0
Chengdu,3844,0.0
Chengdu,3846,0.0
Chengdu,3847,0.0
Chengdu,3849,0.0
Chengdu,3854,0.0
Chengdu,3857,0.0
Chengdu,3859,0.0
Chengdu,3860,0.0
Chengdu,3862,0.0
Chengdu,3864,0.0
Chengdu,3866,0.333333
Chengdu,3867,0.0
Chengdu,3868,0.0
Chengdu,3869,0.0
Chengdu,3872,0.0
Chengdu,3874,0.0
Chengdu,3875,0.0
Chengdu,3878,0.0
Chengdu,3879,0.333333
Chengdu,3884,0.333333
Chengdu,3885,0.333333
Chengdu,3890,0.0
Chengdu,3893,0.0
Chengdu,3896,0.0
Chengdu,3898,0.0
Chengdu,3899,0.0
Chengdu,3901,0.0
Chengdu,3906,0.0
Chengdu,3908,0.0
Chengdu,3909,0.0
Chengdu,3914,0.0
Chengdu,3918,0.0
Chengdu,3922,0.0
Chengdu,3928,0.0
Chengdu,3932,0.0
Chengdu,3935,0.0
Chengdu,3939,0.0
Chengdu,3943,0.0
Chengdu,3946,0.0
Chengdu,3949,0.333333
Chengdu,3951,0.0
Chengdu,3952,0.166667
Chengdu,3955,0.166667
Chengdu,3956,0.0
Chengdu,3959,0.0
Chengdu,3961,0.0
Chengdu,3962,0.0
Chengdu,3965,0.0
Chengdu,3968,0.0
Chengdu,3969,0.0
Chengdu,3971,0.0
Chengdu,3974,0.0
Chengdu,3975,0.0
Chengdu,3977,0.333333
Chengdu,3980,0.0
Chengdu,3984,0.333333
Chengdu,3987,0.0
Chengdu,3988,0.0
Chengdu,3991,0.0
Chengdu,3995,0.333333
Chengdu,3999,0.166667
Chengdu,4003,0.0
Chengdu,4004,0.0
Chengdu,4008,0.0
Chengdu,4009,0.0
Chengdu,4013,0.0
Chengdu,4017,0.0
Chengdu,4018,0.0
Chengdu,4019,0.0
Chengdu,4021,0.0
Chengdu,4023,0.0
Chengdu,4026,0.0
Chengdu,4030,0.0
Chengdu,4033,0.0
Chengdu,4036,0.0
Chengdu,4039,0.0
Chengdu,4041,0.0
Chengdu,4046,0.0
Chengdu,4049,0.0
Chengdu,4050,0.0
Chengdu,4051,0.0
Chengdu,4056,0.0
Chengdu,4058,0.0
Chengdu,4059,0.0
Chengdu,4060,0.0
Chengdu,4063,0.0
Chengdu,4065,0.0
Chengdu,4067,0.0
Chengdu,4068,0.0
Chengdu,4069,0.0
Chengdu,4072,0.0
Chengdu,4073,0.0
Chengdu,4077,0.0
Chengdu,4080,0.0
Chengdu,4084,0.0
Chengdu,4085,0.0
Chengdu,4088,0.0
Chengdu,4090,0.0
Chengdu,4093,0.0
Chengdu,4094,0.0
Chengdu,4098,0.333333
Chengdu,4100,0.0
Chengdu,4102,0.333333
Chengdu,4104,0.333333
Chengdu,4108,0.166667
Chengdu,4112,0.166667
Chengdu,4116,0.333333
Chengdu,4120,0.333333
Chengdu,4123,0.0
Chengdu,4124,0.0
Chengdu,4127,0.0
Chengdu,4132,0.0
Chengdu,4134,0.0
Chengdu,4136,0.0
Chengdu,4139,0.0
Chengdu,4141,0.0
Chengdu,4144,0.333333
Chengdu,4150,0.0
Chengdu,4152,0.0
Chengdu,4154,0.0
Chengdu,4156,0.0
Chengdu,4158,0.0
Chengdu,4159,0.0
Chengdu,4161,0.0
Chengdu,4164,0.0
Chengdu,4167,0.0
Chengdu,4172,0.333333
Chengdu,4174,0.0
Chengdu,4177,0.0
Chengdu,4182,0.0
Chengdu,4184,0.333333
Chengdu,4185,0.0
Chengdu,4188,0.333333
Chengdu,4189,0.0
Chengdu,4192,0.0
Chengdu,4195,0.0
Chengdu,4197,0.0
Chengdu,4200,0.0
Chengdu,4203,0.0
Chengdu,4204,0.0
Chengdu,4207,0.0
Chengdu,4209,0.333333
Chengdu,4212,0.166667
Chengdu,4215,0.333333
Chengdu,4217,0.0
Chengdu,4218,0.0
Chengdu,4219,0.333333
Chengdu,4221,0.166667
Chengdu,4226,0.0
Chengdu,4229,0.166667
Chengdu,4234,0.0
Chengdu,4237,0.166667
Chengdu,4241,0.0
Chengdu,4242,0.0
Chengdu,4243,0.0
Chengdu,4246,0.0
Chengdu,4248,0.0
Chengdu,4252,0.0
Chengdu,4253,0.333333
Chengdu,4255,0.166667
Chengdu,4259,0.0
Chengdu,4262,0.0
Chengdu,4263,0.166667
Chengdu,4268,0.0
Chengdu,4271,0.0
Chengdu,4276,0.0
Chengdu,4279,0.0
Chengdu,4284,0.0
Chengdu,4285,0.166667
Chengdu,4289,0.166667
Chengdu,4293,0.0
Chengdu,4295,0.0
Chengdu,4297,0.166667
Chengdu,4303,0.333333
Chengdu,4308,0.333333
Chengdu,4309,0.0
Chengdu,4311,0.0
Chengdu,4316,0.0
Chengdu,4317,0.0
Chengdu,4321,0.0
Chengdu,4322,0.0
Chengdu,4326,0.333333
Chengdu,4327,0.0
Chengdu,4331,0.0
Chengdu,4332,0.0
Chengdu,4333,0.0
Chengdu,4339,0.0
Chengdu,4343,0.333333
Chengdu,4345,0.333333
Chengdu,4349,0.0
Chengdu,4353,0.0
Chengdu,4357,0.0
Chengdu,4361,0.0
Chengdu,4366,0.0
Chengdu,4367,0.0
Chengdu,4372,0.0
Chengdu,4376,0.0
Chengdu,4379,0.0
Chengdu,4380,0.0
Chengdu,4382,0.0
Chengdu,4383,0.0
Chengdu,4385,0.0
Chengdu,4388,0.0
Chengdu,4389,0.0
Chengdu,4390,0.0
Chengdu,4393,0.0
Chengdu,4394,0.0
Chengdu,4397,0.0
Chengdu,4398,0.0
Chengdu,4399,0.0
Chengdu,4400,0.0
Chengdu,4404,0.0
Chengdu,4407,0.0
Chengdu,4409,0.0
Chengdu,4410,0.0
Chengdu,4412,0.0
Chengdu,4413,0.0
Chengdu,4414,0.166667
Chengdu,4416,0.166667
Chengdu,4420,0.166667
Chengdu,4424,0.166667
Chengdu,4428,0.0
Chengdu,4431,0.0
Chengdu,4433,0.0
Chengdu,4434,0.0
Chengdu,4438,0.0
Chengdu,4442,0.0
Chengdu,4443,0.0
Chengdu,4445,0.0
Chengdu,4446,0.0
Chengdu,4449,0.0
Chengdu,4451,0.0
Chengdu,4454,0.0
Chengdu,4458,0.333333
Chengdu,4460,0.333333
Chengdu,4462,0.0
Chengdu,4465,0.0
Chengdu,4466,0.0
Chengdu,4470,0.0
Chengdu,4472,0.0
Chengdu,4473,0.0
Chengdu,4475,0.0
Chengdu,4477,0.0
Chengdu,4480,0.0
Chengdu,4482,0.0
Chengdu,4486,0.333333
Chengdu,4489,0.0
Chengdu,4490,0.0
Chengdu,4492,0.0
Chengdu,4493,0.0
Chengdu,4498,0.0
Chengdu,4499,0.0
Chengdu,4500,0.0
Chengdu,4501,0.0
Chengdu,4504,0.0
Chengdu,4507,0.0
Chengdu,4512,0.0
Chengdu,4513,0.0
Chengdu,4515,0.0
Chengdu,4517,0.0
Chengdu,4520,0.0
Chengdu,4522,0.0
Chengdu,4524,0.0
Chengdu,4526,0.0
Chengdu,4529,0.0
Chengdu,4533,0.166667
Chengdu,4534,0.0
Chengdu,4535,0.0
Chengdu,4538,0.333333
Chengdu,4541,0.0
Chengdu,4542,0.0
Chengdu,4543,0.0
Chengdu,4548,0.0
Chengdu,4549,0.0
Chengdu,4553,0.166667
Chengdu,4558,0.166667
Chengdu,4562,0.0
Chengdu,4566,0.0
Chengdu,4567,0.0
Chengdu,4571,0.0
Chengdu,4572,0.0
Chengdu,4576,0.0
Chengdu,4580,0.0
Chengdu,4582,0.0
Chengdu,4586,0.0
Chengdu,4588,0.0
Chengdu,4589,0.166667
Chengdu,4593,0.0
Chengdu,4597,0.166667
Chengdu,4602,0.166667
Chengdu,4606,0.166667
Chengdu,4610,0.333333
Chengdu,4613,0.166667
Chengdu,4617,0.166667
Chengdu,4622,0.333333
Chengdu,4625,0.0
Chengdu,4630,0.333333
Chengdu,4632,0.0
Chengdu,4633,0.333333
Chengdu,4636,0.333333
Chengdu,4638,0.0
Chengdu,4639,0.0
Chengdu,4643,0.0
Chengdu,4645,0.333333
Chengdu,4647,0.0
Chengdu,4650,0.333333
Chengdu,4653,0.0
Chengdu,4655,0.0
Chengdu,4656,0.0
Chengdu,4658,0.166667
Chengdu,4659,0.0
Chengdu,4662,0.0
Chengdu,4665,0.166667
Chengdu,4670,0.0
Chengdu,4671,0.0
Chengdu,4672,0.0
Chengdu,4674,0.0
Chengdu,4675,0.0
Chengdu,4679,0.0
Chengdu,4684,0.0
Chengdu,4690,0.0
Chengdu,4692,0.0
Chengdu,4694,0.0
Chengdu,4695,0.0
Chengdu,4699,0.0
Chengdu,4702,0.0
Chengdu,4705,0.0
Chengdu,4708,0.0
Chengdu,4709,0.0
Chengdu,4710,0.0
Chengdu,4713,0.0
Chengdu,4716,0.0
Chengdu,4717,0.0
Chengdu,4720,0.0
Chengdu,4722,0.0
Chengdu,4723,0.0
Chengdu,4728,0.0
Chengdu,4729,0.0
Chengdu,4734,0.0
Chengdu,4737,0.0
Chengdu,4741,0.0
Chengdu,4742,0.0
Chengdu,4743,0.0
Chengdu,4746,0.0
Chengdu,4748,0.0
Chengdu,4751,0.0
Chengdu,4753,0.0
Chengdu,4758,0.0
Chengdu,4762,0.0
Chengdu,4764,0.0
Chengdu,4766,0.0
Chengdu,4769,0.0
Chengdu,4774,0.0
Chengdu,4776,0.0
Chengdu,4777,0.0
Chengdu,4782,0.0
Chengdu,4783,0.0
Chengdu,4785,0.0
Chengdu,4790,0.0
Chengdu,4791,0.0
Chengdu,4794,0.0
Chengdu,4797,0.0
Chengdu,4802,0.0
Chengdu,4803,0.0
Chengdu,4807,0.0
Chengdu,4811,0.0
Chengdu,4814,0.0
Chengdu,4815,0.0
Chengdu,4818,0.0
Chengdu,4821,0.0
Chengdu,4822,0.333333
Chengdu,4824,0.0
Chengdu,4827,0.0
Chengdu,4830,0.0
Chengdu,4834,0.0
Chengdu,4835,0.0
Chengdu,4837,0.0
Chengdu,4841,0.0
Chengdu,4845,0.0
Chengdu,4850,0.0
Chengdu,4852,0.0
Chengdu,4853,0.0
Chengdu,4855,0.0
Chengdu,4858,0.0
Chengdu,4862,0.0
Chengdu,4863,0.0
Chengdu,4865,0.0
Chengdu,4866,0.0
Chengdu,4869,0.0
Chengdu,4870,0.166667
Chengdu,4873,0.166667
Chengdu,4877,0.0
Chengdu,4878,0.0
Chengdu,4880,0.0
Chengdu,4881,0.0
Chengdu,4882,0.0
Chengdu,4884,0.0
Chengdu,4886,0.0
Chengdu,4887,0.0
Chengdu,4888,0.0
Chengdu,4891,0.0
Chengdu,4892,0.0
Chengdu,4893,0.0
Chengdu,4894,0.0
Chengdu,4898,0.333333
Chengdu,4900,0.333333
Chengdu,4901,0.333333
Chengdu,4905,0.0
Chengdu,4907,0.0
Chengdu,4908,0.0
Chengdu,4912,0.0
Chengdu,4913,0.0
Chengdu,4917,0.0
Chengdu,4918,0.0
Chengdu,4920,0.0
Chengdu,4923,0.0
Chengdu,4926,0.0
Chengdu,4927,0.0
Chengdu,4928,0.0
Chengdu,4930,0.333333
Chengdu,4932,0.333333
Chengdu,4933,0.166667
Chengdu,4938,0.0
Chengdu,4941,0.0
Chengdu,4945,0.0
Chengdu,4947,0.0
Chengdu,4951,0.0
Chengdu,4956,0.0
Chengdu,4959,0.0
Chengdu,4960,0.0
Chengdu,4961,0.0
Chengdu,4963,0.333333
Chengdu,4967,0.333333
Chengdu,4972,0.0
Chengdu,4973,0.0
Chengdu,4978,0.333333
Chengdu,4982,0.0
Chengdu,4983,0.0
Chengdu,4985,0.0
Chengdu,4987,0.166667
Chengdu,4991,0.0
Chengdu,4992,0.0
Chengdu,4993,0.0
Chengdu,4997,0.0
Chengdu,5002,0.0
Chengdu,5006,0.0
Chengdu,5011,0.0
Chengdu,5012,0.0
Chengdu,5015,0.0
Chengdu,5018,0.333333
Chengdu,5019,0.0
Chengdu,5022,0.0
Chengdu,5023,0.0
Chengdu,5025,0.0
Chengdu,5026,0.0
Chengdu,5028,0.0
Chengdu,5029,0.0
Chengdu,5030,0.0
Chengdu,5033,0.0
Chengdu,5036,0.0
Chengdu,5037,0.0
Chengdu,5041,0.0
Chengdu,5044,0.0
Chengdu,5048,0.0
Chengdu,5050,0.0
Chengdu,5051,0.0
Chengdu,5053,0.0
Chengdu,5056,0.0
Chengdu,5059,0.0
Chengdu,5063,0.0
Chengdu,5064,0.0
Chengdu,5065,0.333333
Chengdu,5068,0.333333
Chengdu,5072,0.333333
Chengdu,5075,0.333333
Chengdu,5079,0.0
Chengdu,5080,0.0
Chengdu,5083,0.0
Chengdu,5085,0.0
Chengdu,5087,0.0
Chengdu,5089,0.333333
Chengdu,5090,0.0
Chengdu,5093,0.333333
Chengdu,5095,0.0
Chengdu,5096,0.0
Chengdu,5098,0.0
Chengdu,5099,0.0
Chengdu,5100,0.0
Chengdu,5101,0.0
Chengdu,5106,0.0
Chengdu,5109,0.0
Chengdu,5111,0.0
Chengdu,5112,0.333333
Chengdu,5114,0.0
Chengdu,5116,0.166667
Chengdu,5118,0.166667
Chengdu,5119,0.0
Chengdu,5122,0.166667
Chengdu,5124,0.0
Chengdu,5125,0.166667
Chengdu,5129,1.0
Chengdu,5134,0.0
Chengdu,5137,0.0
Chengdu,5139,0.333333
Chengdu,5142,0.0
Chengdu,5144,0.333333
Chengdu,5148,0.333333
Chengdu,5150,0.166667
Chengdu,5153,0.166667
Chengdu,5157,0.333333
Chengdu,5160,0.0
Chengdu,5163,0.333333
Chengdu,5167,0.0
Chengdu,5170,0.0
Chengdu,5173,0.0
Chengdu,5174,0.0
Chengdu,5177,0.0
Chengdu,5178,0.0
Chengdu,5179,0.0
Chengdu,5182,0.166667
Chengdu,5186,0.166667
Chengdu,5190,0.333333
Chengdu,5191,0.0
Chengdu,5193,0.0
Chengdu,5197,0.0
Chengdu,5198,0.0
Chengdu,5201,0.0
Chengdu,5205,0.0
Chengdu,5208,0.0
Chengdu,5209,0.0
Chengdu,5212,0.0
Chengdu,5213,0.333333
Chengdu,5218,0.0
Chengdu,5222,0.0
Chengdu,5226,0.333333
Chengdu,5229,0.0
Chengdu,5231,0.0
Chengdu,5232,0.0
Chengdu,5233,0.0
Chengdu,5234,0.0
Chengdu,5237,0.0
Chengdu,5240,0.0
Chengdu,5244,0.0
Chengdu,5247,0.0
Chengdu,5249,0.0
Chengdu,5251,0.0
Chengdu,5254,0.0
Chengdu,5255,0.0
Chengdu,5259,0.0
Chengdu,5264,0.0
Chengdu,5267,0.0
Chengdu,5270,0.166667
Chengdu,5271,0.0
Chengdu,5272,0.0
Chengdu,5274,0.0
Chengdu,5276,0.333333
Chengdu,5278,0.0
Chengdu,5280,0.0
Chengdu,5284,0.0
Chengdu,5286,0.0
Chengdu,5288,0.333333
Chengdu,5292,0.0
Chengdu,5294,0.333333
Chengdu,5296,1.0
Chengdu,5298,0.0
Chengdu,5301,0.0
Chengdu,5304,0.0
Chengdu,5305,0.333333
Chengdu,5307,0.333333
Chengdu,5309,0.166667
Chengdu,5313,0.0
Chengdu,5316,0.0
Chengdu,5319,0.0
Chengdu,5323,0.0
Chengdu,5327,0.0
Chengdu,5330,0.0
Chengdu,5333,0.0
Chengdu,5337,0.0
Chengdu,5341,0.0
Chengdu,5345,0.166667
Chengdu,5350,0.166667
Chengdu,5353,0.166667
Chengdu,5358,0.166667
Chengdu,5361,0.0
Chengdu,5365,0.0
Chengdu,5368,0.0
Chengdu,5372,0.0
Chengdu,5373,0.0
Chengdu,5375,0.0
Chengdu,5377,0.0
Chengdu,5381,0.0
Chengdu,5384,0.0
Chengdu,5388,0.0
Chengdu,5391,0.0
Chengdu,5395,0.0
Chengdu,5398,0.0
Chengdu,5405,0.0
Chengdu,5406,0.0
Chengdu,5408,0.0
Chengdu,5410,0.0
Chengdu,5412,0.0
Chengdu,5414,0.0
Chengdu,5416,0.0
Chengdu,5422,0.0
Chengdu,5426,0.0
Chengdu,5428,0.333333
Chengdu,5429,0.0
Chengdu,5431,0.0
Chengdu,5436,0.333333
Chengdu,5437,0.166667
Chengdu,5438,0.333333
Chengdu,5441,0.166667
Chengdu,5447,0.0
Chengdu,5450,0.0
Chengdu,5452,0.0
Chengdu,5456,0.0
Chengdu,5457,0.0
Chengdu,5462,0.0
Chengdu,5464,0.0
Chengdu,5465,0.333333
Chengdu,5470,0.0
Chengdu,5471,0.0
Chengdu,5476,0.0
Chengdu,5477,0.0
Chengdu,5482,0.0
Chengdu,5484,0.1
Chengdu,5489,0.333333
Chengdu,5491,0.0
Chengdu,5493,0.0
Chengdu,5495,0.333333
Chengdu,5500,0.333333
Chengdu,5502,0.333333
Chengdu,5503,0.333333
Chengdu,5506,0.0
Chengdu,5507,0.333333
Chengdu,5511,0.0
Chengdu,5514,0.0
Chengdu,5515,0.0
